number,title,state,scope,categories,capabilities,assessment,sha,baseRefName,headRefName,mergedAt,url,files,reviewLevel
322,feat(web): open version and updates from the sidebar v label,MERGED,dev历史,P; C; D,C11; C15,侧栏版本直达更新是可选发行 UX，可用品牌/设置插件实现。,45565f0370bf4e562d9db67132ae7a46c97aaa12,dev,codex/stride-b9ba08e6e2f44732,2026-09-17T12:12:25Z,https://github.com/CtriXin/multi-model-switch/pull/322,apps/mms-web/src/App.tsx; apps/mms-web/src/studio.css; apps/mms-web/tests/brand-version-updates.test.mjs; mms_web_static/assets/index-BR21dk13.js; mms_web_static/assets/index-Utacrvik.css; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
323,fix(web): focus the rename field when the dialog opens,MERGED,dev历史,D; T,C12,Dialog 展示后聚焦并返回入口；后续 #295/#331 加固，迁移交互验收而非复制 timer 补丁。,4ec39286bb37d3c5e914c45651e96f0bc303ab65,dev,codex/stride-4ee4c3084e5c4ccb,2026-09-17T11:52:02Z,https://github.com/CtriXin/multi-model-switch/pull/323,apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/App.tsx; apps/mms-web/src/SkillPicker.tsx; apps/mms-web/src/components.tsx; apps/mms-web/src/dialog-focus.ts; apps/mms-web/tests/dialog-focus.test.mjs; docs/mms-web/CHANGELOG.md; docs/mms-web/RELEASE-v5.1.1.md; mms_version.py; mms_web_static/assets/index-BXadizhB.js; mms_web_static/build.json; mms_web_static/index.html; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
324,fix(web): 只读慢路由移出 mutation_lock（T8g）,MERGED,main历史,P; R; T; D,C01; C12,只读慢探测不得持全局写锁；MMS registry 留用时保留修复，DSH 重写时带并发验收。,31f9158150720dfc8c61a7f11fd2d896e9185162,main,bot/T8g-slow-calls-unlock,2026-09-17T12:20:22Z,https://github.com/CtriXin/multi-model-switch/pull/324,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.23.1.md; mms_version.py; mms_web/server.py; mms_web_static/build.json; package.json; tests/test_mms_web_unlocked_posts.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
325,"fix(web): 补完 T8e 反向 DNS 清扫,删掉一处假的权限检查 (v4.23.1)",MERGED,main历史,R; C; T; D,C09; C14,配置 Web DNS 与虚假权限检查修复；保留实际可访问性检查，旧 server 实现不搬 DSH。,d9911dd6363aef304df4419e7a4e6f47629a841b,main,claude/t8e-sweep-and-dead-check,2026-09-18T02:38:39Z,https://github.com/CtriXin/multi-model-switch/pull/325,docs/mms-web/API.md; mms_config_web_server.py; mms_web/workspace_browse.py; tests/test_mms_web_atomic_write.py; tests/test_mms_web_listener_dns.py; tests/test_mms_web_workspace_browse.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
326,"ci: 门禁在说谎 —— 删掉的红测试被算成修好了,前端从来没进过 CI",MERGED,main历史,T,C23,真实执行前端测试、区分删除/修复的门禁是重要资产；按 DSH plugin 测试入口改写。,f2df3021c4ab2f49b265e606ed70ff23f48e2667,main,claude/gates-that-lie,2026-09-18T02:38:39Z,https://github.com/CtriXin/multi-model-switch/pull/326,.github/workflows/digger.yml; scripts/ci_pytest_regression.py; tests/test_ci_pytest_regression_gate.py; tests/test_model_routes_export.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
327,fix(update): 5.x 选 4.x 稳定版时不再被告知「已是最新」(T8h),MERGED,main历史,C; T,C11; C21,如实解释跨线降级需 installer；留发行策略，不能把选择 channel 当完成迁移。,8a80011a5bff2b82532ca971d3abf5eef0356578,main,bot/T8h-channel-line-truth,2026-09-17T12:29:46Z,https://github.com/CtriXin/multi-model-switch/pull/327,apps/mms-web/src/UpdateCenter.tsx; apps/mms-web/src/update-channel.ts; apps/mms-web/tests/fixtures/cross-line-guidance.json; apps/mms-web/tests/update-channel-line.test.mjs; docs/mms-web/CHANGELOG.md; docs/mms-web/RELEASE-v4.22.3.md; mms_web/update_guidance.py; mms_web/updates.py; mms_web_static/assets/index-CB1UatyA.js; mms_web_static/build.json; mms_web_static/index.html; tests/test_mms_web_updates.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
328,fix(web): make update confirmation a full step,MERGED,dev历史,P; C; D; T,C11; C12,更新确认独立步骤和按钮可见性保留；发行 UI 插件足够，无 core fork 证据。,726bf83fb01f21a378933dc577f8c0271bdcab6f,dev,codex/stride-422631b50d63413d,2026-09-17T12:25:09Z,https://github.com/CtriXin/multi-model-switch/pull/328,apps/mms-web/src/UpdateCenter.tsx; apps/mms-web/src/updates.css; apps/mms-web/tests/update-confirm-step.test.mjs; mms_web_static/assets/index-B8v-bERO.css; mms_web_static/assets/index-BYyOijuR.js; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
329,fix(web): keep mobile popovers and the composer on screen,MERGED,dev历史,P; D; T,C07; C12,手机 popover/软键盘可见性是必要验收；目标 DSH 页面需实测，不能因有 Web 就视为已满足。,a9be151b77208a21ec997dc92c9956901e0da919,dev,codex/stride-34e21817ba6d42c2,2026-09-17T12:34:06Z,https://github.com/CtriXin/multi-model-switch/pull/329,apps/mms-web/index.html; apps/mms-web/src/Popover.tsx; apps/mms-web/src/main.tsx; apps/mms-web/src/popover-placement.ts; apps/mms-web/src/studio.css; apps/mms-web/src/styles.css; apps/mms-web/src/viewport.ts; apps/mms-web/tests/popover-placement.test.mjs; mms_web_static/assets/index-9kimZ9zh.css; mms_web_static/assets/index-B8v-bERO.css; mms_web_static/assets/index-CwBKXaXG.js; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
330,feat: 中度使用后的低打扰飞书体验反馈,OPEN,不在两线祖先中,P; C,C25,OPEN：低打扰自愿反馈可做 UI/偏好插件；不是迁移前置，不计已交付功能，不自动提交表单。,,dev,codex/stride-b7e8c8e283844b7d,,https://github.com/CtriXin/multi-model-switch/pull/330,apps/mms-web/DESIGN.md; apps/mms-web/src/App.tsx; apps/mms-web/src/Feedback.tsx; apps/mms-web/src/feedback.css; docs/mms-web/USER-FEEDBACK.md; mms_web/feedback.py; mms_web/server.py; mms_web_static/assets/index-1oPciPcT.css; mms_web_static/assets/index-9kimZ9zh.css; mms_web_static/assets/index-CU-uo18F.js; mms_web_static/build.json; mms_web_static/index.html; scripts/regression_fresh_user_gate.py; tests/test_mms_web_feedback.py; walls.md,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
331,fix(web): 交互修复与 v5.1.6 Preview,MERGED,dev历史,P; D; T,C12; C16; C18; C19,模型/effort 异步成功才关闭、草稿/focus、Fleet/日程交互保留为验收；DSH UI 按差异补齐。,ea6934eef310cf31cd704cf40f10b8ccb490b093,dev,codex/stride-7b37a8aff257410b-interaction-audit,2026-09-17T13:36:31Z,https://github.com/CtriXin/multi-model-switch/pull/331,apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/Bot.tsx; apps/mms-web/src/BotFleetBar.tsx; apps/mms-web/src/BotModelPicker.tsx; apps/mms-web/src/BotPresetPanel.tsx; apps/mms-web/src/BotSchedulePanel.tsx; apps/mms-web/src/HelpGuide.tsx; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/ModelExplorer.tsx; apps/mms-web/src/ProjectMaterials.tsx; apps/mms-web/src/RadioMenu.tsx; apps/mms-web/src/TaskSettings.tsx; apps/mms-web/src/bot-fleet.ts; apps/mms-web/src/bot-model-switch.ts; apps/mms-web/src/bot-schedules.ts; apps/mms-web/src/bot.css; apps/mms-web/src/components.tsx; apps/mms-web/tests/bot-model-chip.test.mjs; apps/mms-web/tests/bot-model-switch.test.mjs; apps/mms-web/tests/bot-preset-outside-close.test.mjs; apps/mms-web/tests/bot-presets.test.mjs; apps/mms-web/tests/composer-effort-picker.test.mjs; apps/mms-web/tests/interaction-guards.test.mjs; docs/mms-web/RELEASE-v5.1.6.md; mms_version.py; mms_web_static/assets/index-9kimZ9zh.css; mms_web_static/assets/index-CwBKXaXG.js; mms_web_static/assets/index-DvrNud5s.js; mms_web_static/assets/index-Dxenju5-.css; mms_web_static/build.json; mms_web_static/index.html; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
332,fix(web): Stable 焦点与选择反馈修复 v4.23.3,MERGED,main历史,D; T,C12; C14,#331 共享焦点和保存反馈回流 stable；一套要求，不算另一套迁移功能。,c71bcc5048593292d8b676688e4913156c505783,main,codex/stride-7b37a8aff257410b-interaction-main,2026-09-17T13:33:33Z,https://github.com/CtriXin/multi-model-switch/pull/332,apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/HelpGuide.tsx; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/ModelExplorer.tsx; apps/mms-web/src/ProjectMaterials.tsx; apps/mms-web/src/TaskSettings.tsx; apps/mms-web/src/components.tsx; apps/mms-web/src/dialog-focus.ts; apps/mms-web/tests/dialog-focus.test.mjs; docs/mms-web/RELEASE-v4.23.3.md; mms_version.py; mms_web_static/assets/index-DCV8lnP9.js; mms_web_static/build.json; mms_web_static/index.html; package.json,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
333,"test(web): 文件夹树测试改为真执行,截断提示按层,390px 路径单行 (T8i A)",MERGED,main历史,P; T,C14; C23,真执行目录树测试且修复分层截断/390px 路径；行为测试保留，旧实现测试重写。,926cec4099b0b4b8fae8a9f1c46c82dadb49dc70,main,fix/t8i-a-executable-tree-tests,2026-09-18T02:38:39Z,https://github.com/CtriXin/multi-model-switch/pull/333,apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/folder-tree.ts; apps/mms-web/src/studio.css; apps/mms-web/tests/workspace-folder-tree.test.mjs; mms_web_static/assets/index-BBs_eNBD.js; mms_web_static/assets/index-BHEVjP2r.css; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
334,test(web): 改名/等待控制/确认步骤/Popover 接线改真执行测试 (T8i B+C),MERGED,dev历史,T,C12; C13; C23,重命名/等待/确认/Popover 的实际接线测试保留为场景，不只迁纯函数断言。,3ea36173accd00dce5ed855c73b49d8bae2adbc4,dev,fix/t8i-bc-executable-bot-tests,2026-09-18T02:53:19Z,https://github.com/CtriXin/multi-model-switch/pull/334,apps/mms-web/tests/bot-wait-controls.test.mjs; apps/mms-web/tests/popover-placement.test.mjs; apps/mms-web/tests/session-rename-dblclick.test.mjs; apps/mms-web/tests/update-confirm-step.test.mjs,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
335,fix: 收尾共享门禁与文件夹真路径回归，发布 v4.23.4,MERGED,main历史,R; C; P; T,C09; C14; C23,共享门禁和文件夹真实调用链收尾；不是仅版本发布，保留删除/skip/xfail 不算修复的规则。,56ef0350a16f9ab1ff71265fdd6200da81449207,main,codex/stride-7b37a8aff257410b-claude-tail-main,2026-09-18T02:38:37Z,https://github.com/CtriXin/multi-model-switch/pull/335,.github/workflows/digger.yml; AGENT.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/folder-tree.ts; apps/mms-web/src/studio.css; apps/mms-web/tests/workspace-dialog-wiring.test.mjs; apps/mms-web/tests/workspace-folder-tree.test.mjs; docs/mms-web/API.md; docs/mms-web/RELEASE-v4.23.4.md; mms_config_web_server.py; mms_version.py; mms_web/workspace_browse.py; mms_web_static/assets/index-449eH7MF.js; mms_web_static/assets/index-BHEVjP2r.css; mms_web_static/build.json; mms_web_static/index.html; package.json; scripts/ci_pytest_regression.py; tests/test_ci_pytest_regression_gate.py; tests/test_mms_web_atomic_write.py; tests/test_mms_web_listener_dns.py; tests/test_mms_web_workspace_browse.py; tests/test_model_routes_export.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
336,fix: 完成 T8i 实际接线回归与双线门禁，发布 v5.1.7,MERGED,dev历史,P; T,C12; C14; C16; C23,整组件实际事件接线与双线门禁收尾；保留验收知识，目标 plugin 新写调用链测试。,e8061a76381658a29bcc3f16624befb47258a5ac,dev,codex/stride-7b37a8aff257410b-claude-tail-dev,2026-09-18T02:53:17Z,https://github.com/CtriXin/multi-model-switch/pull/336,.github/workflows/digger.yml; AGENT.md; apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/LaunchOptions.tsx; apps/mms-web/src/folder-tree.ts; apps/mms-web/src/studio.css; apps/mms-web/tests/bot-wait-controls.test.mjs; apps/mms-web/tests/helpers/component-hook-harness.mjs; apps/mms-web/tests/popover-placement.test.mjs; apps/mms-web/tests/session-rename-dblclick.test.mjs; apps/mms-web/tests/update-confirm-step.test.mjs; apps/mms-web/tests/workspace-dialog-wiring.test.mjs; apps/mms-web/tests/workspace-folder-tree.test.mjs; docs/mms-web/API.md; docs/mms-web/RELEASE-v5.1.7.md; mms_config_web_server.py; mms_version.py; mms_web/workspace_browse.py; mms_web_static/assets/index-B58C6prB.js; mms_web_static/assets/index-CiL_GLb1.css; mms_web_static/build.json; mms_web_static/index.html; package.json; scripts/ci_pytest_regression.py; tests/test_ci_pytest_regression_gate.py; tests/test_mms_web_atomic_write.py; tests/test_mms_web_listener_dns.py; tests/test_mms_web_workspace_browse.py; tests/test_model_routes_export.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
337,"docs: 给 AI 的项目交接文档,README 从 403 行降到 164 行",OPEN,不在两线祖先中,H; C,C24,OPEN 文档整理；可继续作为项目知识，不是 DSH 已实现或待迁移功能。,,main,claude/docs-ai-onboarding,,https://github.com/CtriXin/multi-model-switch/pull/337,AGENT.md; CLAUDE.md; README.en.md; README.md; README.zh-CN.md; docs/AGENT_GUARDRAILS.md; docs/AI-ONBOARDING.md; docs/BUNDLED_PACKS.md; docs/LLM_OPERATION_GUIDE.md; docs/MAINTAINERS.md; docs/install/WINDOWS.md; docs/legacy/2026-06-07-config-web-ui-audit.md; docs/legacy/LESSONS.md; docs/mms-web/bot-work/T9a-root-is-80-python-files.md; scripts/make_share_zip.sh,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
338,fix: 修复开启远程访问时的升级检查（v4.23.5）,MERGED,main历史,P; C; T,C07; C11,LAN 开启时 guardian 认证与 proxy/redirect 边界；保留真实更新事务安全规则，属于发行集成。,54d3ff991a2e332563c643cdfc7300c5bb4c52d5,main,codex/stride-7b37a8aff257410b-update-auth-main,2026-09-18T03:24:30Z,https://github.com/CtriXin/multi-model-switch/pull/338,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v4.23.5.md; mms_version.py; mms_web/update_handoff.py; mms_web_static/build.json; package.json; tests/test_mms_web_update_auth.py; tests/test_mms_web_update_auth_transport.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
339,fix: 同步远程访问开启时的升级认证修复（v5.1.8）,MERGED,dev历史,P; C; T; H,C07; C11,#338 同类修复进入 dev；同一合同两线落地，不重复计算价值。,afd5575e3971c782d3d4f1f6dbce547cc4778ae8,dev,codex/stride-7b37a8aff257410b-update-auth-dev,2026-09-18T03:24:33Z,https://github.com/CtriXin/multi-model-switch/pull/339,apps/mms-web/package-lock.json; apps/mms-web/package.json; docs/mms-web/RELEASE-v5.1.8.md; mms_version.py; mms_web/update_handoff.py; mms_web_static/build.json; package.json; tests/test_mms_web_update_auth.py; tests/test_mms_web_update_auth_transport.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
340,fix(settings): 移除设置滚动容器顶部 padding 并为首项增加 margin-top,OPEN,不在两线祖先中,D; T,C12,OPEN 小样式候选；对现有 Pilot 可评估合入，DSH 新布局无需照搬该 CSS。,,dev,fix/settings-page-scroll-padding,,https://github.com/CtriXin/multi-model-switch/pull/340,apps/mms-web/src/studio.css; apps/mms-web/tests/settings-runtime-updates.test.mjs; mms_web_static/assets/index-COVXe0yS.css; mms_web_static/assets/index-Dl9jKOlU.js; mms_web_static/build.json; mms_web_static/index.html,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
341,feat(pilot): recover failed sessions with reviewed drafts (v5.1.9),OPEN,不在两线祖先中,P; T,C08,OPEN 失败会话恢复候选；脱敏可审阅草稿/显式发送值得迁移，不计快照已合并能力。,,dev,codex/stride-06c34adbc68845ca,,https://github.com/CtriXin/multi-model-switch/pull/341,apps/mms-web/package-lock.json; apps/mms-web/package.json; apps/mms-web/src/App.tsx; apps/mms-web/src/Composer.tsx; apps/mms-web/src/SessionRecovery.tsx; apps/mms-web/src/guide-content.ts; apps/mms-web/src/session-recovery.css; apps/mms-web/src/types.ts; apps/mms-web/tests/helpers/component-hook-harness.mjs; apps/mms-web/tests/session-recovery.test.mjs; docs/mms-web/RELEASE-v5.1.9.md; mms_version.py; mms_web/cli_sessions.py; mms_web/drivers/pi_rpc.py; mms_web/server.py; mms_web/session_recovery.py; mms_web/sessions.py; mms_web_static/assets/index-B58C6prB.js; mms_web_static/assets/index-CiL_GLb1.css; mms_web_static/assets/index-CyrGclcD.css; mms_web_static/assets/index-DMWg3nGS.js; mms_web_static/build.json; mms_web_static/index.html; package.json; tests/test_mms_web_session_recovery.py,元数据/说明/变更路径逐项评估；关键行为另读 diff/当前源码；不是逐行代码审计
